2020-04-10 18:17:15,158 - <ppdet.data.source.insects> - INFO: 245 samples in file dataset/insects/val/annotations/xmls
2020-04-10 18:17:15,159 - <root> - INFO: places would be ommited when DataLoader is not iterable
2020-04-10 18:17:17,556 - <ppdet.utils.download> - INFO: Found /home/aistudio/.cache/paddle/weights/yolov3_darknet
2020-04-10 18:17:17,557 - <ppdet.utils.checkpoint> - INFO: Loading parameters from /home/aistudio/.cache/paddle/weights/yolov3_darknet...
2020-04-10 18:17:17,876 - <paddle.fluid.io> - WARNING: /tmp/tmpn603oxyx/yolov3_darknet.pdparams not found, try to load model file saved with [ save_params, save_persistables, save_vars ]
2020-04-10 18:17:18,519 - <ppdet.data.source.insects> - INFO: 1693 samples in file dataset/insects/train/annotations/xmls
2020-04-10 18:17:18,520 - <root> - INFO: places would be ommited when DataLoader is not iterable
2020-04-10 19:17:35,245 - <__main__> - INFO: iter: 2460, lr: 0.001000, 'loss': '25.592056', time: 1.418, eta: 6:54:32
2020-04-10 19:18:04,634 - <__main__> - INFO: iter: 2480, lr: 0.001000, 'loss': '23.796707', time: 1.469, eta: 7:09:04
2020-04-10 19:18:36,133 - <__main__> - INFO: iter: 2500, lr: 0.001000, 'loss': '23.094719', time: 1.575, eta: 7:39:21
2020-04-10 19:19:05,106 - <__main__> - INFO: iter: 2520, lr: 0.001000, 'loss': '24.002758', time: 1.449, eta: 7:02:02
2020-04-10 19:19:34,874 - <__main__> - INFO: iter: 2540, lr: 0.001000, 'loss': '23.605371', time: 1.488, eta: 7:13:08
2020-04-10 19:20:03,252 - <__main__> - INFO: iter: 2560, lr: 0.001000, 'loss': '22.641022', time: 1.419, eta: 6:52:24
2020-04-10 19:20:34,412 - <__main__> - INFO: iter: 2580, lr: 0.001000, 'loss': '23.758865', time: 1.558, eta: 7:32:21
2020-04-10 19:21:02,478 - <__main__> - INFO: iter: 2600, lr: 0.001000, 'loss': '22.835230', time: 1.403, eta: 6:46:57
2020-04-10 19:21:33,647 - <__main__> - INFO: iter: 2620, lr: 0.001000, 'loss': '23.919277', time: 1.558, eta: 7:31:25
2020-04-10 19:22:04,024 - <__main__> - INFO: iter: 2640, lr: 0.001000, 'loss': '24.237167', time: 1.519, eta: 7:19:27
2020-04-10 19:22:34,045 - <__main__> - INFO: iter: 2660, lr: 0.001000, 'loss': '23.314209', time: 1.501, eta: 7:13:48
2020-04-10 19:23:02,380 - <__main__> - INFO: iter: 2680, lr: 0.001000, 'loss': '24.741312', time: 1.417, eta: 6:48:58
2020-04-10 19:23:32,910 - <__main__> - INFO: iter: 2700, lr: 0.001000, 'loss': '24.283730', time: 1.526, eta: 7:20:07
2020-04-10 19:24:01,752 - <__main__> - INFO: iter: 2720, lr: 0.001000, 'loss': '23.170513', time: 1.442, eta: 6:55:19
2020-04-10 19:24:29,255 - <__main__> - INFO: iter: 2740, lr: 0.001000, 'loss': '22.543442', time: 1.375, eta: 6:35:35
2020-04-10 19:24:58,164 - <__main__> - INFO: iter: 2760, lr: 0.001000, 'loss': '23.095091', time: 1.445, eta: 6:55:19
